,playerid,name,twit_url,twit_handle,insta_url,insta_handle,twit_id,twit_followers_count,twit_tweet_count,tweet_retweet_count,tweet_reply_count,tweet_like_count,tweet_quote_count,pos,age,tm,g,gs,mp,fg,fga,fgpct,threep,threepa,threeppct,twop,twopa,twoppct,efgpct,ft,fta,ftpct,orb,drb,trb,ast,stl,blk,tov,pf,pts,dist,pct_of_fga_by_distance_2p,pct_of_fga_by_distance_0to3,pct_of_fga_by_distance_3to10,pct_of_fga_by_distance_10to16,pct_of_fga_by_distance_16to3p,pct_of_fga_by_distance_3p,fgpct_by_distance_2p,fgpct_by_distance_0to3,fgpct_by_distance_3to10,fgpct_by_distance_10to16,fgpct_by_distance_16to3p,fgpct_by_distance_3p,pct_of_fg_astd_2p,pct_of_fg_astd_3p,dunks_pctfga,dunks_num,corner_3s_pct3pa,corner_3s_3ppct,heaves_att,heaves_num,salary_2021_22,br_name,br_url,twit_likes_per_post,inst_id,inst_followers,inst_follows,inst_posts,inst_likes_12,inst_comments_12,inst_likes_per_week,inst_comments_per_week
38,1628972,Troy Brown Jr.,https://twitter.com/Troy_Brown33,Troy_Brown33,https://instagram.com/troybrown.jr,troybrown.jr,614127319,23561,6214,35978,822,86318,206,SF,22.0,CHI,44.0,5.0,782.0,81.0,188.0,0.431,32.0,91.0,0.352,49.0,97.0,0.505,0.516,19.0,25.0,0.76,29.0,114.0,143.0,52.0,26.0,4.0,20.0,49.0,213.0,14.2,0.516,0.298,0.154,0.016,0.048,0.484,0.505,0.571,0.414,0.0,0.556,0.352,0.673,0.969,0.032,4.0,0.637,0.345,1.0,0.0,5170564,Troy Brown Jr.,https://www.basketball-reference.com/players/b/browntr01.html,13.890891535243,192680246,68511,273,53,47376,659,3384.0,47.07142857142857
39,203897,Zach LaVine,https://twitter.com/ZachLaVine,ZachLaVine,https://instagram.com/zachlavine8,zachlavine8,405205681,526150,3788,98420,4629,468005,2871,SF,26.0,CHI,46.0,46.0,1587.0,406.0,839.0,0.484,134.0,332.0,0.404,272.0,507.0,0.536,0.564,198.0,226.0,0.876,13.0,212.0,225.0,204.0,29.0,17.0,125.0,78.0,1144.0,15.2,0.604,0.269,0.092,0.098,0.145,0.396,0.536,0.704,0.468,0.354,0.393,0.404,0.368,0.575,0.056,45.0,0.136,0.578,0.0,0.0,19500000,Zach LaVine,https://www.basketball-reference.com/players/l/lavinza01.html,123.54936642027457,191871035,2557475,210,451,1555469,5210,136103.5375,455.875
40,202696,Nikola Vucevic,https://twitter.com/NikolaVucevic,NikolaVucevic,https://instagram.com/nikola9vucevic,nikola9vucevic,2423100775,161765,2007,46023,4894,254713,2858,C,31.0,CHI,48.0,48.0,1618.0,355.0,762.0,0.466,76.0,231.0,0.329,279.0,531.0,0.525,0.516,56.0,77.0,0.727,98.0,461.0,559.0,174.0,46.0,58.0,87.0,119.0,842.0,13.5,0.697,0.206,0.243,0.151,0.097,0.303,0.525,0.701,0.459,0.452,0.432,0.329,0.717,1.0,0.026,18.0,0.039,0.444,2.0,0.0,24000000,Nikola Vucevic,https://www.basketball-reference.com/players/v/vucevni01.html,126.91230692575984,0,0,0,0,0,0,0.0,0.0
41,201942,DeMar DeRozan,https://twitter.com/DeMar_DeRozan,DeMar_DeRozan,https://instagram.com/demar_derozan,demar_derozan,43658360,711504,8348,5009,494,18272,134,PF,32.0,CHI,51.0,51.0,1807.0,508.0,997.0,0.51,33.0,96.0,0.344,475.0,901.0,0.527,0.526,347.0,404.0,0.859,44.0,222.0,266.0,259.0,44.0,17.0,120.0,113.0,1396.0,12.9,0.904,0.168,0.169,0.298,0.27,0.096,0.527,0.671,0.44,0.549,0.468,0.344,0.223,0.879,0.023,18.0,0.417,0.35,2.0,0.0,26000000,DeMar DeRozan,https://www.basketball-reference.com/players/d/derozde01.html,2.1887877335888835,11032693,2856930,234,25,1228361,9978,98833.64367816092,802.8275862068965
42,1630245,Ayo Dosunmu,https://twitter.com/AyoDos_11,AyoDos_11,https://instagram.com/ayodos_11,ayodos_11,390361409,62159,9417,46080,946,77391,314,SG,22.0,CHI,50.0,16.0,1237.0,154.0,298.0,0.517,45.0,110.0,0.409,109.0,188.0,0.58,0.592,37.0,56.0,0.661,16.0,114.0,130.0,137.0,31.0,18.0,58.0,107.0,390.0,12.6,0.631,0.356,0.121,0.097,0.057,0.369,0.58,0.679,0.417,0.414,0.588,0.409,0.606,0.978,0.047,11.0,0.555,0.426,1.0,1.0,925258,Ayo Dosunmu,https://www.basketball-reference.com/players/d/dosunay01.html,8.218222363810131,290444892,228019,693,27,429744,1043,41780.66666666666,101.40277777777776
43,1628396,Tony Bradley,https://twitter.com/ToBrad1,ToBrad1,https://instagram.com/tobrad13,tobrad13,1563943224,21701,1254,2395,0,33,0,C,24.0,CHI,41.0,7.0,474.0,61.0,105.0,0.581,0.0,0.0,,61.0,105.0,0.581,0.581,14.0,20.0,0.7,54.0,101.0,155.0,21.0,10.0,28.0,26.0,54.0,136.0,3.4,1.0,0.657,0.248,0.038,0.057,0.0,0.581,0.652,0.462,0.25,0.5,0.0,0.77,0.0,0.152,13.0,0.0,0.0,0.0,0.0,1789256,Tony Bradley,https://www.basketball-reference.com/players/b/bradlto01.html,0.0263157894736842,202385337,101533,555,29,0,0,0.0,0.0
44,1630250,Marko Simonovic,https://twitter.com/simke12,simke12,https://instagram.com/simke_12,simke_12,322287802,3218,91,44,2,178,0,C,22.0,CHI,9.0,0.0,35.0,4.0,15.0,0.267,1.0,5.0,0.2,3.0,10.0,0.3,0.3,8.0,11.0,0.727,5.0,5.0,10.0,0.0,1.0,1.0,2.0,6.0,17.0,12.2,0.667,0.333,0.2,0.0,0.133,0.333,0.3,0.6,0.0,0.0,0.0,0.2,0.667,1.0,0.067,1.0,0.0,0.0,0.0,0.0,925258,Marko Simonovic,https://www.basketball-reference.com/players/s/simonma01.html,1.956043956043956,1644543505,11294,504,55,6842,140,570.1666666666666,11.666666666666666
45,1629744,Matt Thomas,https://twitter.com/Theiceman_21,Theiceman_21,https://instagram.com/mattthomas_21,mattthomas_21,224323175,34933,3490,5498,32,9735,12,SG,27.0,CHI,32.0,0.0,417.0,50.0,121.0,0.413,33.0,82.0,0.402,17.0,39.0,0.436,0.55,13.0,17.0,0.765,3.0,42.0,45.0,19.0,7.0,2.0,6.0,17.0,146.0,22.6,0.322,0.008,0.017,0.091,0.207,0.678,0.436,1.0,0.0,0.273,0.52,0.402,0.882,0.909,0.0,0.0,0.244,0.55,0.0,0.0,1669178,Matt Thomas,https://www.basketball-reference.com/players/t/thomama02.html,2.7893982808022924,489685744,65292,615,279,44227,448,2948.4666666666667,29.866666666666667
46,1629750,Javonte Green,https://twitter.com/2Xtremebounce,2Xtremebounce,https://instagram.com/savagewoo2,savagewoo2,2239445641,23463,5753,173943,840,109044,407,SF,28.0,CHI,39.0,28.0,922.0,101.0,192.0,0.526,15.0,53.0,0.283,86.0,139.0,0.619,0.565,59.0,72.0,0.819,61.0,104.0,165.0,44.0,36.0,22.0,20.0,84.0,276.0,8.3,0.724,0.563,0.146,0.016,0.0,0.276,0.619,0.694,0.393,0.0,0.0,0.283,0.721,1.0,0.203,37.0,0.623,0.364,0.0,0.0,1669178,Javonte Green,https://www.basketball-reference.com/players/g/greenja02.html,18.95428472101512,14477830,86911,1494,8,62772,1038,3854.421052631579,63.736842105263165
47,1629076,Tyler Cook,https://twitter.com/iamtc25,iamtc25,https://instagram.com/iamtc25,iamtc25,892394255699857409,15559,2753,4309,118,18433,48,PF,24.0,CHI,18.0,2.0,192.0,22.0,36.0,0.611,0.0,0.0,,22.0,36.0,0.611,0.611,20.0,31.0,0.645,16.0,35.0,51.0,3.0,4.0,4.0,7.0,24.0,64.0,2.1,1.0,0.694,0.306,0.0,0.0,0.0,0.611,0.68,0.455,0.0,0.0,0.0,0.773,0.0,0.389,13.0,0.0,0.0,0.0,0.0,462629,Tyler Cook,https://www.basketball-reference.com/players/c/cookty01.html,6.695604794769342,1030614146,36812,132,66,24442,493,2061.373493975904,41.57831325301205
48,1628035,Alfonzo McKinnie,https://twitter.com/_Alvo_,_Alvo_,https://instagram.com/_alvo_,_alvo_,234661277,19425,1425,4116,62,2829,20,SF,29.0,CHI,17.0,3.0,206.0,24.0,61.0,0.393,9.0,27.0,0.333,15.0,34.0,0.441,0.467,2.0,8.0,0.25,13.0,20.0,33.0,5.0,2.0,3.0,7.0,26.0,59.0,14.1,0.557,0.311,0.082,0.082,0.082,0.443,0.441,0.526,0.6,0.0,0.4,0.333,0.733,1.0,0.148,7.0,0.407,0.364,0.0,0.0,1295669,Alfonzo McKinnie,https://www.basketball-reference.com/players/m/mckinal01.html,1.9852631578947368,15389336,110846,638,152,61358,1653,5302.543209876543,142.85185185185185
49,1630172,Patrick Williams,https://twitter.com/patricklw4,patricklw4,https://instagram.com/patwilliams,patwilliams,1327014184953921537,26632,50,2867,71,1630,15,PF,20.0,CHI,5.0,5.0,125.0,13.0,23.0,0.565,3.0,6.0,0.5,10.0,17.0,0.588,0.63,4.0,4.0,1.0,1.0,10.0,11.0,3.0,3.0,2.0,2.0,9.0,33.0,13.2,0.739,0.261,0.13,0.217,0.13,0.261,0.588,0.5,0.333,1.0,0.333,0.5,0.9,1.0,0.043,1.0,0.167,1.0,0.0,0.0,7422000,Patrick Williams,https://www.basketball-reference.com/players/w/willipa01.html,32.6,4556419452,117265,584,9,8690,14,1294.2553191489362,2.0851063829787235
50,1627780,Gary Payton II,https://twitter.com/Garydwayne,GaryPayton,https://www.instagram.com/garydwayne,garydwayne,242982376,126886,2743,3300,365,25872,250,PG,29.0,GSW,52.0,9.0,872.0,154.0,247.0,0.623,33.0,88.0,0.375,121.0,159.0,0.761,0.69,27.0,46.0,0.587,54.0,134.0,188.0,42.0,70.0,17.0,25.0,86.0,368.0,10.8,0.644,0.389,0.243,0.004,0.008,0.356,0.761,0.833,0.667,0.0,0.5,0.375,0.785,1.0,0.211,47.0,0.523,0.435,1.0,0.0,1669178,Gary Payton II,https://www.basketball-reference.com/players/p/paytoga01.html,9.432008749544297,7151304,281946,759,30,507471,3499,43855.51851851852,302.38271604938274
51,1630228,Jonathan Kuminga,https://twitter.com/JonathanKuming6,JonathanKuming6,https://instagram.com/jonathan_kuminga,jonathan_kuminga,869261925615640577,29901,540,788,104,4122,30,SF,19.0,GSW,43.0,4.0,569.0,115.0,235.0,0.489,24.0,79.0,0.304,91.0,156.0,0.583,0.54,63.0,99.0,0.636,26.0,87.0,113.0,28.0,15.0,7.0,38.0,74.0,317.0,11.1,0.664,0.353,0.268,0.034,0.009,0.336,0.583,0.747,0.429,0.25,0.0,0.304,0.604,1.0,0.17,37.0,0.367,0.241,1.0,0.0,5466360,Jonathan Kuminga,https://www.basketball-reference.com/players/k/kuminjo01.html,7.633333333333334,3735255864,341293,161,11,452644,3615,26851.762711864405,214.44915254237287
52,1627814,Damion Lee,https://twitter.com/Dami0nLee,Dami0nLee,https://instagram.com/dami0nlee,dami0nlee,99208535,41076,317,18254,929,114206,388,SG,29.0,GSW,44.0,3.0,902.0,128.0,284.0,0.451,52.0,142.0,0.366,76.0,142.0,0.535,0.542,40.0,47.0,0.851,17.0,119.0,136.0,40.0,29.0,4.0,29.0,63.0,348.0,16.8,0.5,0.165,0.144,0.095,0.095,0.5,0.535,0.809,0.463,0.333,0.37,0.366,0.763,0.981,0.007,2.0,0.394,0.357,1.0,0.0,1910860,Damion Lee,https://www.basketball-reference.com/players/l/leeda03.html,360.2712933753943,14605986,270957,1416,175,296467,2420,17587.025423728814,143.5593220338983
53,1629185,Chris Chiozza,https://twitter.com/Chiozza11,Chiozza11,https://instagram.com/chiozza11,chiozza11,318181107,14264,4763,291086,303,14102,181,PG,26.0,GSW,26.0,1.0,279.0,19.0,65.0,0.292,16.0,43.0,0.372,3.0,22.0,0.136,0.415,1.0,1.0,1.0,8.0,22.0,30.0,47.0,9.0,0.0,22.0,24.0,55.0,19.4,0.338,0.092,0.154,0.046,0.046,0.662,0.136,0.0,0.2,0.0,0.333,0.372,0.333,0.75,0.0,0.0,0.209,0.333,0.0,0.0,462629,Chris Chiozza,https://www.basketball-reference.com/players/c/chiozch01.html,2.960739030023095,191202011,62905,1522,55,59001,897,3529.974358974359,53.66666666666666
54,1629673,Jordan Poole,,,https://instagram.com/jordan_poole,jordan_poole,0,0,0,0,0,0,0,SG,22.0,GSW,49.0,35.0,1430.0,277.0,632.0,0.438,119.0,348.0,0.342,158.0,284.0,0.556,0.532,144.0,156.0,0.923,22.0,132.0,154.0,170.0,40.0,15.0,115.0,129.0,817.0,17.7,0.449,0.157,0.166,0.068,0.059,0.551,0.556,0.667,0.552,0.419,0.432,0.342,0.513,0.782,0.021,12.0,0.198,0.362,5.0,1.0,2161440,Jordan Poole,https://www.basketball-reference.com/players/p/poolejo01.html,,186620895,443279,361,18,833736,4218,81057.66666666666,410.0833333333333
55,1630541,Moses Moody,https://twitter.com/mosesmoody,mosesmoody,https://instagram.com/mosesmoody,mosesmoody,800935000896053248,29775,1708,1031,54,6000,7,SG,19.0,GSW,32.0,4.0,306.0,37.0,95.0,0.389,18.0,57.0,0.316,19.0,38.0,0.5,0.484,14.0,17.0,0.824,7.0,38.0,45.0,11.0,3.0,5.0,7.0,23.0,106.0,17.7,0.4,0.2,0.084,0.053,0.063,0.6,0.5,0.632,0.375,0.6,0.167,0.316,0.789,1.0,0.074,7.0,0.368,0.19,0.0,0.0,3562200,Moses Moody,https://www.basketball-reference.com/players/m/moodymo01.html,3.51288056206089,2109873229,146212,800,33,166807,1314,9895.330508474575,77.94915254237289
56,1626172,Kevon Looney,https://twitter.com/Loon_Rebel5,Loon_Rebel5,https://instagram.com/looney,looney,40805394,59827,2075,3935,54,562,31,C,25.0,GSW,55.0,55.0,1169.0,142.0,258.0,0.55,0.0,1.0,0.0,142.0,257.0,0.553,0.55,59.0,89.0,0.663,152.0,265.0,417.0,91.0,34.0,41.0,53.0,146.0,343.0,4.5,0.996,0.566,0.291,0.062,0.078,0.004,0.553,0.644,0.52,0.313,0.2,0.0,0.697,0.0,0.229,58.0,0.0,0.0,0.0,0.0,5178572,Kevon Looney,https://www.basketball-reference.com/players/l/looneke01.html,0.2708433734939759,225907503,262057,712,278,140061,1300,12104.037037037036,112.34567901234568
57,202357,Nemanja Bjelica,https://twitter.com/NemanjaBjelica,NemanjaBjelica,https://instagram.com/nemanjabjelica8,nemanjabjelica8,3695411717,42702,236,2244,66,2232,21,C,33.0,GSW,49.0,0.0,755.0,115.0,254.0,0.453,40.0,117.0,0.342,75.0,137.0,0.547,0.531,44.0,62.0,0.71,42.0,157.0,199.0,90.0,31.0,17.0,57.0,80.0,314.0,15.0,0.539,0.24,0.248,0.024,0.028,0.461,0.547,0.705,0.429,0.333,0.429,0.342,0.653,0.95,0.012,3.0,0.12,0.429,0.0,0.0,2089448,Nemanja Bjelica,https://www.basketball-reference.com/players/b/bjeline01.html,9.457627118644067,2159382589,118461,385,169,122216,1236,7250.101694915254,73.32203389830508
58,2738,Andre Iguodala,https://twitter.com/andre,andre,https://instagram.com/andre,andre,331283041,1328576,8649,17371,68673,149900,6982,SF,38.0,GSW,26.0,0.0,518.0,40.0,102.0,0.392,14.0,61.0,0.23,26.0,41.0,0.634,0.461,13.0,16.0,0.813,19.0,67.0,86.0,99.0,22.0,21.0,23.0,25.0,107.0,17.5,0.402,0.216,0.118,0.02,0.049,0.598,0.634,0.727,0.667,0.0,0.4,0.23,0.615,0.929,0.167,15.0,0.328,0.2,2.0,0.0,2641691,Andre Iguodala,https://www.basketball-reference.com/players/i/iguodan01.html,17.33148340848653,6246343,1784841,397,33,344897,41038,38939.98387096774,4633.322580645161
59,202691,Klay Thompson,https://twitter.com/KlayThompson,KlayThompson,https://instagram.com/klaythompson,klaythompson,1703636814,1649841,605,20039,66467,188765,5018,SG,31.0,GSW,12.0,12.0,287.0,72.0,169.0,0.426,34.0,90.0,0.378,38.0,79.0,0.481,0.527,22.0,22.0,1.0,6.0,34.0,40.0,36.0,8.0,6.0,19.0,17.0,200.0,17.8,0.467,0.095,0.154,0.166,0.053,0.533,0.481,0.563,0.5,0.429,0.444,0.378,0.579,0.794,0.006,1.0,0.189,0.353,0.0,0.0,37980720,Klay Thompson,https://www.basketball-reference.com/players/t/thompkl01.html,312.0082644628099,1363035707,11321499,969,232,4542046,98556,302803.06666666665,6570.4
60,1629683,Quinndary Weatherspoon,https://twitter.com/IAM_QUINN11,IAM_QUINN11,https://instagram.com/iamquinn_11,iamquinn_11,222840403,11500,4092,0,0,0,0,SG,25.0,GSW,5.0,0.0,33.0,6.0,10.0,0.6,0.0,1.0,0.0,6.0,9.0,0.667,0.6,2.0,2.0,1.0,1.0,5.0,6.0,2.0,1.0,1.0,3.0,7.0,14.0,4.2,0.9,0.8,0.1,0.0,0.0,0.1,0.667,0.75,0.0,0.0,0.0,0.0,0.667,0.0,0.1,1.0,0.0,0.0,0.0,0.0,346491,Quinndary Weatherspoon,https://www.basketball-reference.com/players/w/weathqu01.html,0.0,39043528,33365,1995,46,0,0,0.0,0.0
61,203952,Andrew Wiggins,https://twitter.com/22wiggins,22wiggins,https://instagram.com/22wiggins,22wiggins,231209225,523575,1335,1017,1273,12351,236,SF,26.0,GSW,50.0,50.0,1580.0,339.0,701.0,0.484,114.0,275.0,0.415,225.0,426.0,0.528,0.565,109.0,163.0,0.669,50.0,162.0,212.0,106.0,50.0,34.0,76.0,96.0,901.0,14.8,0.608,0.171,0.24,0.086,0.111,0.392,0.528,0.742,0.494,0.35,0.41,0.415,0.538,0.895,0.064,38.0,0.287,0.494,0.0,0.0,31579390,Andrew Wiggins,https://www.basketball-reference.com/players/w/wiggian01.html,9.251685393258429,46337289,1923881,422,332,215608,2534,20123.41333333333,236.5066666666667
62,203110,Draymond Green,https://twitter.com/Money23Green,Money23Green,https://instagram.com/money23green,money23green,116485600,1623570,19748,51994,11297,665374,7170,PF,31.0,GSW,34.0,34.0,1018.0,108.0,201.0,0.537,12.0,42.0,0.286,96.0,159.0,0.604,0.567,40.0,67.0,0.597,38.0,219.0,257.0,250.0,47.0,41.0,106.0,94.0,268.0,9.7,0.791,0.353,0.323,0.065,0.05,0.209,0.604,0.732,0.585,0.231,0.3,0.286,0.698,1.0,0.114,20.0,0.238,0.1,2.0,0.0,24026712,Draymond Green,https://www.basketball-reference.com/players/g/greendr01.html,33.69323475795017,13745183,3522210,879,668,378474,4807,63079.0,801.1666666666666
63,201939,Stephen Curry,https://twitter.com/StephenCurry30,StephenCurry30,https://instagram.com/stephencurry30,stephencurry30,42562446,15850303,7680,118287,17944,937269,14247,PG,33.0,GSW,50.0,50.0,1732.0,413.0,979.0,0.422,236.0,619.0,0.381,177.0,360.0,0.492,0.542,214.0,235.0,0.911,31.0,243.0,274.0,316.0,72.0,21.0,164.0,102.0,1276.0,20.1,0.368,0.123,0.126,0.057,0.062,0.632,0.492,0.575,0.48,0.464,0.377,0.381,0.379,0.576,0.0,0.0,0.097,0.35,4.0,0.0,45780966,Stephen Curry,https://www.basketball-reference.com/players/c/curryst01.html,122.040234375,324599988,39974208,949,1014,8953074,33255,1160583.6666666667,4310.833333333333
64,203490,Otto Porter Jr.,https://twitter.com/OttoPorter,OttoPorter,,,628179167,2291,691,0,0,0,0,PF,28.0,GSW,45.0,13.0,972.0,145.0,305.0,0.475,69.0,173.0,0.399,76.0,132.0,0.576,0.589,24.0,33.0,0.727,43.0,187.0,230.0,71.0,50.0,22.0,23.0,60.0,383.0,18.1,0.433,0.128,0.138,0.089,0.079,0.567,0.576,0.744,0.571,0.481,0.417,0.399,0.803,0.942,0.023,7.0,0.231,0.4,0.0,0.0,2389641,Otto Porter Jr.,https://www.basketball-reference.com/players/p/porteot01.html,0.0,0,0,0,0,0,0,0.0,0.0
65,1630164,James Wiseman,https://twitter.com/BigTicket_JW,BigTicket_JW,https://instagram.com/bigticket_j13,bigticket_j13,720405636182216704,61000,1032,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9166800,James Wiseman,https://www.basketball-reference.com/players/w/wisemja01.html,0.0,313577066,570133,602,33,257295,2061,17153.0,137.4
66,1629308,Juan Toscano-Anderson,https://twitter.com/juanonjuan10,juanonjuan10,https://instagram.com/juanonjuan10,juanonjuan10,922918128543289349,83820,4251,18865,1733,157802,1167,SF,28.0,GSW,53.0,5.0,799.0,98.0,200.0,0.49,22.0,72.0,0.306,76.0,128.0,0.594,0.545,34.0,57.0,0.596,26.0,118.0,144.0,103.0,39.0,15.0,59.0,85.0,252.0,11.4,0.64,0.345,0.27,0.015,0.01,0.36,0.594,0.667,0.537,0.0,0.5,0.306,0.684,0.818,0.12,21.0,0.236,0.235,0.0,0.0,1701593,Juan Toscano-Anderson,https://www.basketball-reference.com/players/t/toscaju01.html,37.12114796518466,4137448,292060,2024,66,272820,3505,16606.434782608696,213.34782608695653
67,1630178,Tyrese Maxey,https://twitter.com/TyreseMaxey,TyreseMaxey,https://instagram.com/tyresemaxey,tyresemaxey,2453367787,82242,7385,10988,400,25048,109,PG,21.0,PHI,47.0,46.0,1681.0,299.0,635.0,0.471,66.0,166.0,0.398,233.0,469.0,0.497,0.523,128.0,147.0,0.871,17.0,152.0,169.0,227.0,32.0,26.0,57.0,101.0,792.0,12.1,0.739,0.266,0.25,0.142,0.08,0.261,0.497,0.645,0.459,0.356,0.373,0.398,0.395,0.636,0.014,6.0,0.151,0.64,2.0,0.0,2602920,Tyrese Maxey,https://www.basketball-reference.com/players/m/maxeyty01.html,3.391740013540961,7700090700,319496,424,85,408363,5428,24431.97435897436,324.7521367521367
68,203083,Andre Drummond,https://twitter.com/AndreDrummond,AndreDrummond,https://instagram.com/andredrummondd,andredrummondd,244800486,848236,20852,5821,1351,40155,404,C,28.0,PHI,49.0,12.0,902.0,128.0,238.0,0.538,0.0,2.0,0.0,128.0,236.0,0.542,0.538,42.0,82.0,0.512,136.0,297.0,433.0,97.0,56.0,45.0,79.0,121.0,298.0,2.7,0.992,0.706,0.265,0.021,0.0,0.008,0.542,0.643,0.286,0.4,0.0,0.0,0.539,0.0,0.235,48.0,0.0,0.0,1.0,0.0,2401537,Andre Drummond,https://www.basketball-reference.com/players/d/drumman01.html,1.92571455975446,24949656,1339676,774,734,150333,2373,38975.22222222222,615.2222222222222
69,1629619,Myles Powell,https://twitter.com/YDWILU,YDWILU,https://instagram.com/2mbp_,2mbp_,1377112092512198656,3017,47,59355,314,26359,160,PG,24.0,PHI,11.0,0.0,52.0,5.0,17.0,0.294,1.0,6.0,0.167,4.0,11.0,0.364,0.324,2.0,2.0,1.0,1.0,5.0,6.0,3.0,1.0,0.0,3.0,8.0,13.0,13.5,0.647,0.353,0.176,0.0,0.118,0.353,0.364,0.667,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300443,Myles Powell,https://www.basketball-reference.com/players/p/powelmy01.html,560.8297872340426,191778340,205356,679,98,164368,2746,20546.0,343.25
70,1630198,Isaiah Joe,https://twitter.com/zai_joe1,zai_joe1,https://instagram.com/zai.joe1,zai.joe1,401513961,19808,533,339,28,3803,10,SG,22.0,PHI,38.0,1.0,491.0,49.0,138.0,0.355,35.0,106.0,0.33,14.0,32.0,0.438,0.482,20.0,21.0,0.952,5.0,40.0,45.0,28.0,10.0,2.0,13.0,38.0,153.0,22.2,0.232,0.087,0.036,0.029,0.08,0.768,0.438,0.667,0.4,0.5,0.182,0.33,0.643,1.0,0.029,4.0,0.302,0.375,1.0,0.0,1517981,Isaiah Joe,https://www.basketball-reference.com/players/j/joeis01.html,7.135084427767355,1907728864,38792,978,49,16071,211,1061.2924528301887,13.933962264150944
71,1630531,Jaden Springer,,,https://instagram.com/jaden,jaden,0,0,0,0,0,0,0,SG,19.0,PHI,2.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,9.1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023680,Jaden Springer,https://www.basketball-reference.com/players/s/sprinja01.html,,971819297,174512,392,35,18983,160,2657.62,22.4
72,202699,Tobias Harris,https://twitter.com/tobias31,tobias31,https://instagram.com/tobiasharris,tobiasharris,25015718,246819,25469,46599,2305,84971,1314,PF,29.0,PHI,45.0,45.0,1595.0,334.0,684.0,0.488,54.0,156.0,0.346,280.0,528.0,0.53,0.528,139.0,163.0,0.853,50.0,280.0,330.0,170.0,29.0,28.0,83.0,92.0,861.0,11.0,0.772,0.262,0.295,0.171,0.044,0.228,0.53,0.687,0.45,0.462,0.4,0.346,0.45,0.833,0.039,26.0,0.186,0.276,0.0,0.0,35995950,Tobias Harris,https://www.basketball-reference.com/players/h/harrito02.html,3.336251914091641,8715481,524248,1378,1208,183236,2116,10962.837606837606,126.5982905982906
73,201980,Danny Green,https://twitter.com/DGreen_14,DGreen_14,https://instagram.com/greenranger14,greenranger14,269552973,634980,13206,34244,206,27742,79,SF,34.0,PHI,36.0,23.0,842.0,84.0,204.0,0.412,66.0,171.0,0.386,18.0,33.0,0.545,0.574,9.0,10.0,0.9,19.0,73.0,92.0,36.0,41.0,27.0,34.0,62.0,243.0,21.6,0.162,0.078,0.054,0.025,0.005,0.838,0.545,0.75,0.182,0.6,1.0,0.386,0.833,0.909,0.005,1.0,0.439,0.413,1.0,0.0,10000000,Danny Green,https://www.basketball-reference.com/players/g/greenda02.html,2.100711797667727,259244842,1292860,1336,796,105480,1159,8895.903614457831,97.74698795180724
74,1629718,Charlie Brown Jr.,https://twitter.com/charleskbrownjr,charleskbrownjr,https://www.instagram.com/charleskbrownjr,charleskbrownjr,3241195881,3289,6284,71222,159,4336,21,SG,24.0,TOT,17.0,2.0,166.0,9.0,36.0,0.25,1.0,12.0,0.083,8.0,24.0,0.333,0.264,7.0,8.0,0.875,14.0,17.0,31.0,5.0,9.0,4.0,5.0,18.0,26.0,11.0,0.667,0.417,0.167,0.083,0.0,0.333,0.333,0.467,0.167,0.0,0.0,0.083,0.5,1.0,0.083,2.0,0.167,0.0,0.0,0.0,431151,Charlie Brown Jr.,https://www.basketball-reference.com/players/b/brownch02.html,0.6900063653723743,7386714653,12831,226,14,13938,512,1016.3125,37.333333333333336
75,1629003,Shake Milton,https://twitter.com/SniperShake,SniperShake,https://instagram.com/snipershake,snipershake,295906573,26198,295,17828,84,9575,45,PG,25.0,PHI,27.0,6.0,668.0,109.0,254.0,0.429,25.0,79.0,0.316,84.0,175.0,0.48,0.478,41.0,48.0,0.854,13.0,68.0,81.0,75.0,20.0,11.0,31.0,56.0,284.0,13.2,0.689,0.201,0.283,0.161,0.043,0.311,0.48,0.706,0.403,0.39,0.273,0.316,0.345,0.92,0.004,1.0,0.152,0.333,1.0,0.0,1846738,Shake Milton,https://www.basketball-reference.com/players/m/miltosh01.html,32.45762711864407,24492842,65770,394,18,13177,179,846.2293577981651,11.495412844036698
